ISO3c,Year,election,elect_dem_index,Enph_Schmidt,Volat_A_Cohen,Volat_B_Cohen,Evolat_Cohen,inflation,gini,polpol,purges,Pol_polarization,Jpurges,polity2,Democratic,GDPpc,GDP_growth,GDPpc_growth,Inflation,Gini,GDPpc_lag,GDPpc_growth_lag
COL,2006,1,0.555,7.637472,0.34500002861023,0.187999993562698,0.53299999237060602,4.29,,0.57,0.401,5.82216323822163,3.82861346083119,7,1,,,1,,,4402.89908197619,4.82876110795085
COL,2006,1,0.555,7.637472,0.34500002861023,0.187999993562698,0.53299999237060602,4.29,,0.57,0.401,5.82216323822163,3.82861346083119,7,1,4638.47190524506,6.71686869844402,,4.29245011787705,,,
COL,2007,0,0.562,7.637472,0.34500002861023,0.187999993562698,0.53299999237060602,5.55,,0.57,0.401,5.82216323822163,3.82861346083119,7,1,,,1,,,4638.47190524506,6.71686869844402
COL,2007,0,0.562,7.637472,0.34500002861023,0.187999993562698,0.53299999237060602,5.55,,0.57,0.401,5.82216323822163,3.82861346083119,7,1,4890.27760745772,6.73819469090975,,5.54514128187459,,,
COL,2008,0,0.568,7.637472,0.34500002861023,0.187999993562698,0.53299999237060602,7,55.3,0.57,0.401,5.82216323822163,3.82861346083119,7,1,,,1,,,4890.27760745772,6.73819469090975
COL,2008,0,0.568,7.637472,0.34500002861023,0.187999993562698,0.53299999237060602,7,55.3,0.57,0.401,5.82216323822163,3.82861346083119,7,1,4991.78921219765,3.28344618616541,,6.99855040288351,55.3,,
COL,2009,0,0.57,7.637472,0.34500002861023,0.187999993562698,0.53299999237060602,4.2,54.3,1.035,0.902,6.43928334439283,2.9073188672306,7,1,,,1,,,4991.78921219765,3.28344618616541
COL,2009,0,0.57,7.637472,0.34500002861023,0.187999993562698,0.53299999237060602,4.2,54.3,1.035,0.902,6.43928334439283,2.9073188672306,7,1,4992.82317379769,1.13964864548062,,4.2010447688327,54.3,,
COL,2010,1,0.616,4.981702,0.184000000357628,0.128499999642372,0.3125,2.27,54.6,0.86,1.025,6.20703384207034,2.68113276940052,7,1,,,1,,,4992.82317379769,1.13964864548062
COL,2010,1,0.616,4.981702,0.184000000357628,0.128499999642372,0.3125,2.27,54.6,0.86,1.025,6.20703384207034,2.68113276940052,7,1,5162.70563649161,4.49465897070922,,2.27118326422564,54.6,,
COL,2011,0,0.654,4.981702,0.184000000357628,0.128499999642372,0.3125,3.42,53.5,0.481,1.047,5.70404777704048,2.64067671938213,7,1,,,1,,,5162.70563649161,4.49465897070922
COL,2011,0,0.654,4.981702,0.184000000357628,0.128499999642372,0.3125,3.42,53.5,0.481,1.047,5.70404777704048,2.64067671938213,7,1,5468.19553964577,6.94789198173555,,3.41758959146978,53.5,,
COL,2012,0,0.654,4.981702,0.184000000357628,0.128499999642372,0.3125,3.17,52.6,0.481,1.047,5.70404777704048,2.64067671938213,7,1,,,1,,,5468.19553964577,6.94789198173555
COL,2012,0,0.654,4.981702,0.184000000357628,0.128499999642372,0.3125,3.17,52.6,0.481,1.047,5.70404777704048,2.64067671938213,7,1,5631.21736993297,3.91263576716115,,3.16732560328694,52.6,,
COL,2013,0,0.658,4.981702,0.184000000357628,0.128499999642372,0.3125,2.02,52.6,0.481,1.047,5.70404777704048,2.64067671938213,7,1,5866.87378750721,5.13399351995672,,2.01809847891195,52.6,5631.21736993297,3.91263576716115
COL,2013,0,0.658,4.981702,0.184000000357628,0.128499999642372,0.3125,2.02,52.6,0.481,1.047,5.70404777704048,2.64067671938213,7,1,,,1,,,5866.87378750721,5.13399351995672
COL,2014,1,0.669,6.3405433,0.355000019073486,0.063000001013279,0.41800001263618503,2.9,52.6,0.669,1.047,5.9535500995355,2.64067671938213,7,1,,,1,,,,
COL,2014,1,0.669,6.3405433,0.355000019073486,0.063000001013279,0.41800001263618503,2.9,52.6,0.669,1.047,5.9535500995355,2.64067671938213,7,1,6069.18678345804,4.49903000110972,,2.89781874427855,52.6,,
COL,2015,0,0.67,6.3405433,0.355000019073486,0.063000001013279,0.41800001263618503,4.99,51,0.669,1.047,5.9535500995355,2.64067671938213,7,1,,,1,,,6069.18678345804,4.49903000110972
COL,2015,0,0.67,6.3405433,0.355000019073486,0.063000001013279,0.41800001263618503,4.99,51,0.669,1.047,5.9535500995355,2.64067671938213,7,1,6175.87602970258,2.95590137527523,,4.99023427513779,51,,
COL,2016,0,0.666,6.3405433,0.355000019073486,0.063000001013279,0.41800001263618503,7.51,50.6,0.669,1.566,5.9535500995355,1.68628172122104,7,,,,1,,,6175.87602970258,2.95590137527523
COL,2016,0,0.666,6.3405433,0.355000019073486,0.063000001013279,0.41800001263618503,7.51,50.6,0.669,1.566,5.9535500995355,1.68628172122104,7,,6219.14969133042,2.08738250162794,,7.51429322788323,50.6,,
COL,2017,0,0.66,,0.355000019073486,0.063000001013279,0.41800001263618503,4.31,49.7,0.669,0.7,5.9535500995355,3.27877896285399,7,,,,1,,,6219.14969133042,2.08738250162794
COL,2017,0,0.66,,0.355000019073486,0.063000001013279,0.41800001263618503,4.31,49.7,0.669,0.7,5.9535500995355,3.27877896285399,7,,6208.98702035873,1.35936086788746,,4.3121410323773,49.7,,
COL,2018,1,0.649,,,,NA,3.24,50.4,0.84,0.7,6.18049104180491,3.27877896285399,7,,,,1,,,6208.98702035873,1.35936086788746
COL,2018,1,0.649,,,,NA,3.24,50.4,0.84,0.7,6.18049104180491,3.27877896285399,7,,6271.87512055936,2.56432428277704,,3.24023413752975,50.4,,
COL,2019,0,0.628,,,,NA,3.53,51.3,0.84,1.886,6.18049104180491,1.09783008458992,,,6384.53577007881,3.18685539245533,,3.52549273618952,51.3,6271.87512055936,2.56432428277704
COL,2019,0,0.628,,,,NA,3.53,51.3,0.84,1.886,6.18049104180491,1.09783008458992,,,,,1,,,6384.53577007881,3.18685539245533
COL,2020,,,,,,,,,1.033,1.886,6.43662906436629,1.09783008458992,,,5871.16172866834,-7.04815120786543,,2.52462053498877,54.2,,
COL,2020,,,,,,,,,1.033,1.886,6.43662906436629,1.09783008458992,,,,,1,,,5871.16172866834,-7.04815120786543
COL,2021,,,,,,,,,1.079,1.886,6.49767750497678,1.09783008458992,,,6442.85919635904,10.5632926952121,,3.49514563106798,,,
CRI,1990,,,,,,,,,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,6041.4439134549,3.55306336572285,,19.0397526635649,45.3,6442.85919635904,10.5632926952121
CRI,1991,,,,,,,,,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,6018.85730492438,2.26565498851714,,28.7092913706618,46.6,6041.4439134549,3.55306336572285
CRI,1992,0,0.897,2.2117085,0.0305000003427267,0.0689999982714653,9.95000004768372E-2,21.79,45.7,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,6403.78466521515,9.20110373232539,,21.7911687900609,45.7,6018.85730492438,2.26565498851714
CRI,1993,0,0.897,2.2117085,0.0305000003427267,0.0689999982714653,9.95000004768372E-2,9.78,46,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,6683.8361692262,7.09719123994756,,9.7786007829378,46,6403.78466521515,9.20110373232539
CRI,1994,1,0.898,2.2928722,0.0549999997019768,0.0529999993741512,0.107999995350838,13.54,46.8,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,6811.11186794012,4.51902837684617,,13.5344687273427,46.8,6683.8361692262,7.09719123994756
CRI,1995,0,0.898,2.2928722,0.0549999997019768,0.0529999993741512,0.107999995350838,23.19,45.7,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,6920.57904120977,4.15395304305277,,23.1864981102567,45.7,6811.11186794012,4.51902837684617
CRI,1996,0,0.898,2.2928722,0.0549999997019768,0.0529999993741512,0.107999995350838,17.51,46.5,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,6846.35761963209,1.35045953903885,,17.5114524814591,46.5,6920.57904120977,4.15395304305277
CRI,1997,0,0.898,2.2928722,0.0549999997019768,0.0529999993741512,0.107999995350838,13.25,45.6,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,7053.13742725904,5.47616577405525,,13.2480440791191,45.6,6846.35761963209,1.35045953903885
CRI,1998,1,0.897,2.5562549,0.0734999999403954,0.0729999989271164,0.14649999141693101,11.66,45.7,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,7389.04511330442,7.15530857702895,,11.6592997742233,45.7,7053.13742725904,5.47616577405525
CRI,1999,0,0.897,2.5562549,0.0734999999403954,0.0729999989271164,0.14649999141693101,10.05,47.7,-1.406,1.16,3.19973457199735,2.43287973519676,10,1,7538.88625196968,4.21481116964706,,10.0452817292494,47.7,7389.04511330442,7.15530857702895
CRI,2000,0,0.897,2.5562549,0.0734999999403954,0.0729999989271164,0.14649999141693101,10.96,47.4,-1.754,1.16,2.7378898473789,2.43287973519676,10,1,7678.49155058848,3.86871808818643,,10.9615496593622,47.4,7538.88625196968,4.21481116964706
CRI,2001,0,0.897,2.5562549,0.0734999999403954,0.0729999989271164,0.14649999141693101,11.26,51.5,-1.754,1.16,2.7378898473789,2.43287973519676,10,1,7805.3119278765,3.49116987272102,,11.2556157091172,51.5,7678.49155058848,3.86871808818643
CRI,2002,1,0.903,3.6795015,0.146999999880791,0.16949999332428,0.31650000810623202,9.17,51.8,-1.754,1.16,2.7378898473789,2.43287973519676,10,1,7940.43018003299,3.41687639003383,,9.16752048509115,51.8,7805.3119278765,3.49116987272102
CRI,2003,0,0.904,3.6795015,0.146999999880791,0.16949999332428,0.31650000810623202,9.45,49.3,-1.754,1.16,2.7378898473789,2.43287973519676,10,1,8157.6511528959,4.31717986611369,,9.4475809161698,49.3,7940.43018003299,3.41687639003383
CRI,2004,0,0.9,3.6795015,0.146999999880791,0.16949999332428,0.31650000810623202,12.31,48.3,-0.735,1.16,4.09024552090246,2.43287973519676,10,1,,,1,,,8157.6511528959,4.31717986611369
CRI,2004,0,0.9,3.6795015,0.146999999880791,0.16949999332428,0.31650000810623202,12.31,48.3,-0.735,1.16,4.09024552090246,2.43287973519676,10,1,8395.40107016185,4.42459959724218,,12.3148150178852,48.4,,
CRI,2005,0,0.9,3.6795015,0.146999999880791,0.16949999332428,0.31650000810623202,13.8,47.5,-0.735,1.16,4.09024552090246,2.43287973519676,10,1,8606.33369946188,3.97666636792908,,13.7982949108987,47.5,8395.40107016185,4.42459959724218
CRI,2005,0,0.9,3.6795015,0.146999999880791,0.16949999332428,0.31650000810623202,13.8,47.5,-0.735,1.16,4.09024552090246,2.43287973519676,10,1,,,1,,,8606.33369946188,3.97666636792908
CRI,2006,1,0.907,3.1946905,0.0894999951124191,0.185499995946884,0.27499997615814198,11.47,49.4,-0.735,1.16,4.09024552090246,2.43287973519676,10,1,,,1,,,,
CRI,2006,1,0.907,3.1946905,0.0894999951124191,0.185499995946884,0.27499997615814198,11.47,49.4,-0.735,1.16,4.09024552090246,2.43287973519676,10,1,9109.5303051731,7.32669543218398,,11.4705968149052,49.3,,
CRI,2007,0,0.909,3.1946905,0.0894999951124191,0.185499995946884,0.27499997615814198,9.36,49.3,-0.735,1.16,4.09024552090246,2.43287973519676,10,1,,,1,,,9109.5303051731,7.32669543218398
CRI,2007,0,0.909,3.1946905,0.0894999951124191,0.185499995946884,0.27499997615814198,9.36,49.3,-0.735,1.16,4.09024552090246,2.43287973519676,10,1,9725.38491959264,8.21513198350125,,9.35724456417162,49.3,,
CRI,2008,0,0.909,3.1946905,0.0894999951124191,0.185499995946884,0.27499997615814198,13.42,48.6,-1.772,1.16,2.71400132714001,2.43287973519676,10,1,10052.6828954576,4.73817487796701,,13.4244635507283,48.6,9725.38491959264,8.21513198350125
CRI,2008,0,0.909,3.1946905,0.0894999951124191,0.185499995946884,0.27499997615814198,13.42,48.6,-1.772,1.16,2.71400132714001,2.43287973519676,10,1,,,1,,,10052.6828954576,4.73817487796701
CRI,2009,0,0.909,3.1946905,0.0894999951124191,0.185499995946884,0.27499997615814198,7.84,50.6,-1.772,1.16,2.71400132714001,2.43287973519676,10,1,,,1,,,,
CRI,2009,0,0.909,3.1946905,0.0894999951124191,0.185499995946884,0.27499997615814198,7.84,50.6,-1.772,1.16,2.71400132714001,2.43287973519676,10,1,9837.87658446285,-0.873455942799893,,7.84270167700652,50.6,,
CRI,2010,1,0.912,3.90036,0.0700000002980232,0.125,0.19499999284744299,5.66,48.2,-1.239,1.16,3.42136695421367,2.43287973519676,10,1,,,1,,,9837.87658446285,-0.873455942799893
CRI,2010,1,0.912,3.90036,0.0700000002980232,0.125,0.19499999284744299,5.66,48.2,-1.239,1.16,3.42136695421367,2.43287973519676,10,1,10236.9803171996,5.36034347985841,,5.66275708420023,48,,
CRI,2011,0,0.912,3.90036,0.0700000002980232,0.125,0.19499999284744299,4.88,48.7,-1.239,1.16,3.42136695421367,2.43287973519676,10,1,,,1,,,10236.9803171996,5.36034347985841
CRI,2011,0,0.912,3.90036,0.0700000002980232,0.125,0.19499999284744299,4.88,48.7,-1.239,1.16,3.42136695421367,2.43287973519676,10,1,10559.2059597167,4.40315923970431,,4.87799830970698,48.8,,
CRI,2012,0,0.911,3.90036,0.0700000002980232,0.125,0.19499999284744299,4.5,48.6,-1.239,0.574,3.42136695421367,3.51048179477749,10,1,,,1,,,10559.2059597167,4.40315923970431
CRI,2012,0,0.911,3.90036,0.0700000002980232,0.125,0.19499999284744299,4.5,48.6,-1.239,0.574,3.42136695421367,3.51048179477749,10,1,10945.0350113856,4.88259241025739,,4.49545314354611,48.4,,
CRI,2013,0,0.912,3.90036,0.0700000002980232,0.125,0.19499999284744299,5.23,49.3,-1.239,1.335,3.42136695421367,2.11107024641412,10,1,,,1,,,10945.0350113856,4.88259241025739
CRI,2013,0,0.912,3.90036,0.0700000002980232,0.125,0.19499999284744299,5.23,49.3,-1.239,1.335,3.42136695421367,2.11107024641412,10,1,11090.0884365903,2.49476611209954,,5.23133614174423,49.2,,
CRI,2014,1,0.909,4.9152803,0.0435000024735928,0.223499998450279,0.26699998974800099,4.52,48.6,-1.239,0.723,3.42136695421367,3.23648400147113,10,1,,,1,,,11090.0884365903,2.49476611209954
CRI,2014,1,0.909,4.9152803,0.0435000024735928,0.223499998450279,0.26699998974800099,4.52,48.6,-1.239,0.723,3.42136695421367,3.23648400147113,10,1,11355.3310981651,3.54210987765977,,4.51920098516958,48.6,,
CRI,2015,0,0.909,4.9152803,0.0435000024735928,0.223499998450279,0.26699998974800099,0.8,48.4,-1.239,1.431,3.42136695421367,1.93453475542479,10,1,,,1,,,11355.3310981651,3.54210987765977
CRI,2015,0,0.909,4.9152803,0.0435000024735928,0.223499998450279,0.26699998974800099,0.8,48.4,-1.239,1.431,3.42136695421367,1.93453475542479,10,1,11642.7780517123,3.65208096802883,,0.801982005099592,48.4,,
CRI,2016,0,0.907,4.9152803,0.0435000024735928,0.223499998450279,0.26699998974800099,-0.02,48.7,-1.239,1.431,3.42136695421367,1.93453475542479,10,,,,1,,,11642.7780517123,3.65208096802883
CRI,2016,0,0.907,4.9152803,0.0435000024735928,0.223499998450279,0.26699998974800099,-0.02,48.7,-1.239,1.431,3.42136695421367,1.93453475542479,10,,12004.6713106846,4.20432325175899,,-0.0174788505908107,48.7,,
CRI,2017,0,0.899,,0.0435000024735928,0.223499998450279,0.26699998974800099,1.63,48.3,-1.239,1.779,3.42136695421367,1.29459360058845,10,,,,1,,,12004.6713106846,4.20432325175899
CRI,2017,0,0.899,,0.0435000024735928,0.223499998450279,0.26699998974800099,1.63,48.3,-1.239,1.779,3.42136695421367,1.29459360058845,10,,12375.9237345731,4.1576989627609,,1.62590692991729,48.3,,
CRI,2018,1,0.895,,,,NA,2.22,48,-1.239,1.779,3.42136695421367,1.29459360058845,10,,,,1,,,12375.9237345731,4.1576989627609
CRI,2018,1,0.895,,,,NA,2.22,48,-1.239,1.779,3.42136695421367,1.29459360058845,10,,12573.955849624,2.6159044043379,,2.22111461526584,48,,
CRI,2019,0,0.899,,,,NA,2.1,48.2,-1.239,1.143,3.42136695421367,2.46414122839279,,,,,1,,,12573.955849624,2.6159044043379
CRI,2019,0,0.899,,,,NA,2.1,48.2,-1.239,1.143,3.42136695421367,2.46414122839279,,,12755.1684036378,2.41751181762513,,2.09604635327805,48.2,,
CRI,2020,,,,,,,,,-1.239,1.707,3.42136695421367,1.42699521883045,,,12126.6259473462,-4.05090817067276,,0.724911478131358,49.3,12755.1684036378,2.41751181762513
CRI,2020,,,,,,,,,-1.239,1.707,3.42136695421367,1.42699521883045,,,,,1,,,12126.6259473462,-4.05090817067276
CRI,2021,,,,,,,,,-1.726,0.868,2.7750497677505,2.96984185362266,,,12931.6913320476,7.57956529907922,,1.72647755109235,,,
ECU,1990,,,,,,,,,0.093,0.063,5.18911745189118,4.4501655020228,9,1,4269.78289534966,3.67991405278418,,48.5191129964557,,12931.6913320476,7.57956529907922
ECU,1991,,,,,,,,,0.093,0.063,5.18911745189118,4.4501655020228,9,1,4350.30626407088,4.29134239802096,,48.8038277511962,,4269.78289534966,3.67991405278418
ECU,1992,1,0.732,6.6098104,0.109500005841255,0.109999999403954,0.21950000524520899,54.34,,0.093,0.063,5.18911745189118,4.4501655020228,9,1,4341.28004834108,2.114310675128,,54.3408360128618,,4350.30626407088,4.29134239802096
ECU,1993,0,0.731,6.6098104,0.109500005841255,0.109999999403954,0.21950000524520899,45,,0.093,0.063,5.18911745189118,4.4501655020228,9,1,4327.86333279342,1.97321807875184,,44.9999999999999,,4341.28004834108,2.114310675128
ECU,1994,0,0.726,5.8995023,0.109500005841255,0.109999999403954,0.21950000524520899,27.44,53.4,0.093,0.063,5.18911745189118,4.4501655020228,9,1,4412.90207910011,4.25825046821244,,27.4425287356321,53.4,4327.86333279342,1.97321807875184
ECU,1995,0,0.728,5.8995023,0.109500005841255,0.109999999403954,0.21950000524520899,22.89,,0.248,0.063,5.39482415394824,4.4501655020228,9,1,4414.92825797204,2.25254877423716,,22.8861330326945,,4412.90207910011,4.25825046821244
ECU,1996,1,0.724,5.109422,0.219500005245209,0.103999994695187,0.32350000739097601,24.37,,0.248,0.063,5.39482415394824,4.4501655020228,9,1,4396.22128455549,1.73174751447954,,24.3730886850156,,4414.92825797204,2.25254877423716
ECU,1997,0,0.721,5.109422,0.219500005245209,0.103999994695187,0.32350000739097601,30.64,,0.248,0.063,5.39482415394824,4.4501655020228,8,1,4491.20094613573,4.32786476432231,,30.6429800835987,,4396.22128455549,1.73174751447954
ECU,1998,1,0.719,5.730333,0.0865000039339066,0.166000008583069,0.25249999761581399,36.1,,0.248,0.063,5.39482415394824,4.4501655020228,9,1,4543.99983237153,3.26652940374666,,36.0984331623782,,4491.20094613573,4.32786476432231
ECU,1999,0,0.718,5.730333,0.0865000039339066,0.166000008583069,0.25249999761581399,52.24,58.6,0.248,0.063,5.39482415394824,4.4501655020228,9,1,4243.87220090874,-4.73938579085588,,52.2423509075189,58.6,4543.99983237153,3.26652940374666
ECU,2000,0,0.719,5.730333,0.0865000039339066,0.166000008583069,0.25249999761581399,96.09,56.4,0.462,0.063,5.67883211678832,4.4501655020228,6,0,4209.34497948501,1.0918015643576,,96.0941136930836,56.4,4243.87220090874,-4.73938579085588
ECU,2001,0,0.719,5.730333,0.0865000039339066,0.166000008583069,0.25249999761581399,37.68,,0.462,0.063,5.67883211678832,4.4501655020228,6,0,4299.20210136098,4.01562989958492,,37.6780209421416,,4209.34497948501,1.0918015643576
ECU,2002,1,0.719,5.730333,0.516499996185303,0.226000010967255,0.74250000715255704,12.48,,0.462,0.063,5.67883211678832,4.4501655020228,6,0,4397.42303822286,4.09677665885357,,12.4840185721018,,4299.20210136098,4.01562989958492
ECU,2003,0,0.726,7.29927,0.516499996185303,0.226000010967255,0.74250000715255704,7.93,53.5,0.462,0.063,5.67883211678832,4.4501655020228,6,1,4440.72979468167,2.72287733695474,,7.92941000523413,53.5,4397.42303822286,4.09677665885357
ECU,2004,0,0.726,7.29927,0.516499996185303,0.226000010967255,0.74250000715255704,2.74,53.9,0.462,-1.001,5.67883211678832,6.40676719382126,6,1,,,1,,,4440.72979468167,2.72287733695474
ECU,2004,0,0.726,7.29927,0.516499996185303,0.226000010967255,0.74250000715255704,2.74,53.9,0.462,-1.001,5.67883211678832,6.40676719382126,6,1,4725.23244279188,8.21102091734038,,2.74218132941644,53.9,,
ECU,2005,0,0.726,7.440476,0.516499996185303,0.226000010967255,0.74250000715255704,2.41,53.1,0.462,-0.651,5.67883211678832,5.76314821625598,6,1,,,1,,,4725.23244279188,8.21102091734038
ECU,2005,0,0.726,7.440476,0.516499996185303,0.226000010967255,0.74250000715255704,2.41,53.1,0.462,-0.651,5.67883211678832,5.76314821625598,6,1,4892.69132232345,5.29130826699402,,2.4077697831569,53.1,,
ECU,2006,1,0.733,7.440476,0.39699998497963,0.26800000667572,0.66499996185302701,3.3,52.3,0.462,-0.022,5.67883211678832,4.60647296800294,7,1,,,1,,,4892.69132232345,5.29130826699402
ECU,2006,1,0.733,7.440476,0.39699998497963,0.26800000667572,0.66499996185302701,3.3,52.3,0.462,-0.022,5.67883211678832,4.60647296800294,7,1,5023.29105183842,4.40352643383186,,3.29874846258218,52.3,,
ECU,2007,0,0.697,5.6306305,0.39699998497963,0.26800000667572,0.66499996185302701,2.28,53.4,1.102,-0.499,6.52820172528202,5.4836336888562,5,1,,,1,,,5023.29105183842,4.40352643383186
ECU,2007,0,0.697,5.6306305,0.39699998497963,0.26800000667572,0.66499996185302701,2.28,53.4,1.102,-0.499,6.52820172528202,5.4836336888562,5,1,5048.14455495843,2.1900639722454,,2.2761847800212,53.4,,
ECU,2008,0,0.671,2.3937678,0.39699998497963,0.26800000667572,0.66499996185302701,8.4,49.8,1.518,-0.876,7.08029197080292,6.17690327326223,5,1,,,1,,,5048.14455495843,2.1900639722454
ECU,2008,0,0.671,2.3937678,0.39699998497963,0.26800000667572,0.66499996185302701,8.4,49.8,1.518,-0.876,7.08029197080292,6.17690327326223,5,1,5280.7136398421,6.35713059990832,,8.40009593987462,49.8,,
ECU,2009,1,0.636,3.6855226,0.36149999499321,0.175500005483627,0.53700000047683705,5.16,48.5,1.518,-0.876,7.08029197080292,6.17690327326223,5,1,,,1,,,5280.7136398421,6.35713059990832
ECU,2009,1,0.636,3.6855226,0.36149999499321,0.175500005483627,0.53700000047683705,5.16,48.5,1.518,-0.876,7.08029197080292,6.17690327326223,5,1,5224.83833673442,0.566491592100093,,5.15996829181046,48.5,,
ECU,2010,0,0.598,3.6855226,0.36149999499321,0.175500005483627,0.53700000047683705,3.55,48.8,1.518,-1.108,7.08029197080292,6.60353070981979,5,1,,,1,,,5224.83833673442,0.566491592100093
ECU,2010,0,0.598,3.6855226,0.36149999499321,0.175500005483627,0.53700000047683705,3.55,48.8,1.518,-1.108,7.08029197080292,6.60353070981979,5,1,5323.73748216291,3.52529866894027,,3.55437734567846,48.8,,
ECU,2011,0,0.59,3.6855226,0.36149999499321,0.175500005483627,0.53700000047683705,4.47,45.9,1.518,-1.49,7.08029197080292,7.30599485104818,5,1,5654.92807002849,7.86814091910996,,4.47453265795836,45.9,5323.73748216291,3.52529866894027
ECU,2011,0,0.59,3.6855226,0.36149999499321,0.175500005483627,0.53700000047683705,4.47,45.9,1.518,-1.49,7.08029197080292,7.30599485104818,5,1,,,1,,,5654.92807002849,7.86814091910996
ECU,2012,0,0.599,3.6855226,0.36149999499321,0.175500005483627,0.53700000047683705,5.1,46.1,1.518,-1.123,7.08029197080292,6.63111438028687,5,1,5885.09986087713,5.641962066712,,5.1017218095867,46.1,,
ECU,2012,0,0.599,3.6855226,0.36149999499321,0.175500005483627,0.53700000047683705,5.1,46.1,1.518,-1.123,7.08029197080292,6.63111438028687,5,1,,,1,,,5885.09986087713,5.641962066712
ECU,2013,1,0.563,1.8334475,0.217000007629395,0.130999997258186,0.34799998998642001,2.72,46.9,1.518,-1.123,7.08029197080292,6.63111438028687,5,1,,,1,,,,
ECU,2013,1,0.563,1.8334475,0.217000007629395,0.130999997258186,0.34799998998642001,2.72,46.9,1.518,-1.123,7.08029197080292,6.63111438028687,5,1,6084.44390676545,4.94651126690626,,2.72177577710365,46.9,,
ECU,2014,0,0.564,1.8334475,0.217000007629395,0.130999997258186,0.34799998998642001,3.59,45,1.518,-1.123,7.08029197080292,6.63111438028687,5,1,6218.23919527307,3.78886854920833,,3.58922016616669,45,6084.44390676545,4.94651126690626
ECU,2014,0,0.564,1.8334475,0.217000007629395,0.130999997258186,0.34799998998642001,3.59,45,1.518,-1.123,7.08029197080292,6.63111438028687,5,1,,,1,,,6218.23919527307,3.78886854920833
ECU,2015,0,0.556,1.8334475,0.217000007629395,0.130999997258186,0.34799998998642001,3.97,46,1.518,-1.123,7.08029197080292,6.63111438028687,5,1,,,1,,,,
ECU,2015,0,0.556,1.8334475,0.217000007629395,0.130999997258186,0.34799998998642001,3.97,46,1.518,-1.123,7.08029197080292,6.63111438028687,5,1,6124.49088707134,0.0988726083462694,,3.96664623255354,46,,
ECU,2016,0,0.569,1.8334475,0.217000007629395,0.130999997258186,0.34799998998642001,1.73,45,1.518,-1.123,7.08029197080292,6.63111438028687,5,,,,1,,,6124.49088707134,0.0988726083462694
ECU,2016,0,0.569,1.8334475,0.217000007629395,0.130999997258186,0.34799998998642001,1.73,45,1.518,-1.123,7.08029197080292,6.63111438028687,5,,5947.00198998838,-1.22638398463879,,1.72826463324535,45,,
ECU,2017,1,0.582,,,,NA,0.42,44.7,1.518,-0.415,7.08029197080292,5.32916513424053,5,,,,1,,,5947.00198998838,-1.22638398463879
ECU,2017,1,0.582,,,,NA,0.42,44.7,1.518,-0.415,7.08029197080292,5.32916513424053,5,,5981.13261786687,2.36838652633651,,0.417335588666803,44.7,,
ECU,2018,0,0.674,,,,NA,-0.22,45.4,1.518,-0.324,7.08029197080292,5.16182420007356,5,,,,1,,,5981.13261786687,2.36838652633651
ECU,2018,0,0.674,,,,NA,-0.22,45.4,1.518,-0.324,7.08029197080292,5.16182420007356,5,,5952.21808360301,1.28929193290502,,-0.224103246005465,45.4,,
ECU,2019,0,0.649,,,,NA,0.27,45.7,1.518,0.103,7.08029197080292,4.37660904744391,,,,,1,,,5952.21808360301,1.28929193290502
ECU,2019,0,0.649,,,,NA,0.27,45.7,1.518,0.103,7.08029197080292,4.37660904744391,,,5853.81305991847,0.0121051028476558,,0.266012515466136,45.7,,
ECU,2020,,,,,,,,,1.518,0.103,7.08029197080292,4.37660904744391,,,,,1,,,5853.81305991847,0.0121051028476558
ECU,2020,,,,,,,,,1.518,0.103,7.08029197080292,4.37660904744391,,,5315.51653510112,-7.78760709093422,,-0.338872392562274,47.3,,
ECU,2021,,,,,,,,,0.657,1.198,5.93762441937624,2.36300110334682,,,5464.62932008375,4.23525124172572,,0.133251386096455,,5315.51653510112,-7.78760709093422
GTM,1990,,,,,,,,,1.653,1.026,7.25945587259456,2.67929385803604,3,1,2733.86659540883,3.10256317557587,,41.2218671380973,,5464.62932008375,4.23525124172572
GTM,1991,,,,,,,,,1.653,1.026,7.25945587259456,2.67929385803604,3,1,2758.67882604411,3.65824875006811,,33.1664219167535,,2733.86659540883,3.10256317557587
GTM,1992,0,0.391,4.435069,0.483500003814697,0.128499999642372,0.61199998855590798,10.05,,1.653,1.026,7.25945587259456,2.67929385803604,3,1,2817.23114704162,4.83833884688683,,10.0459179984088,,2758.67882604411,3.65824875006811
GTM,1993,0,0.393,4.435069,0.483500003814697,0.128499999642372,0.61199998855590798,11.82,,1.653,1.026,7.25945587259456,2.67929385803604,3,1,2854.13299733458,3.92713194504024,,11.8196901746257,,2817.23114704162,4.83833884688683
GTM,1994,0,0.407,3.4669557,0.483500003814697,0.128499999642372,0.61199998855590798,10.86,,1.653,1.026,7.25945587259456,2.67929385803604,3,1,2896.2234438495,4.03374149641458,,10.8553211494391,,2854.13299733458,3.92713194504024
